train_loss,val_loss,val_mae,val_r2
0.007759577727743557,0.005557614285498858,0.056621615,0.9091105461120605
0.008112622203216666,0.005649199523031711,0.057219647,0.9073431491851807
0.009072359784373216,0.00562693178653717,0.057517026,0.9079411625862122
0.008423543269080775,0.005462867114692927,0.056042466,0.9108455181121826
0.008226781085665737,0.005490363016724587,0.0566187,0.9101420640945435
0.008367063965471018,0.005501622706651688,0.056495592,0.9099891781806946
0.007813294129889636,0.0055107606574893,0.056687463,0.9098070859909058
0.007829225976907071,0.005670159915462136,0.058035202,0.9068705439567566
0.008230701909356174,0.005711621232330799,0.058292057,0.906163215637207
0.007988223052095799,0.005706683732569218,0.056989376,0.9062926769256592
0.0084189118906146,0.005551191139966249,0.057080917,0.9091698527336121
0.008157925480710608,0.005526582151651383,0.05736897,0.9095777273178101
0.007622421807831242,0.005536919366568327,0.056493137,0.9098595976829529
0.008688536893931172,0.005489611625671386,0.056333426,0.9108983278274536
0.008031524673459075,0.005586579721421003,0.057007823,0.9085928201675415
0.00843403528311423,0.005680661089718342,0.058533896,0.9067563414573669
0.008169275375881366,0.005550189316272736,0.05714784,0.9094235301017761
0.008486445106211164,0.005580536834895611,0.056924075,0.9085556864738464
0.008059505084973006,0.005618665274232626,0.057624944,0.9078071117401123
0.008146501412349088,0.005456903669983149,0.0563383,0.910976231098175
0.008473677183723166,0.005563628301024437,0.057227623,0.9087492227554321
0.008289170717554433,0.005636059958487749,0.058053397,0.9075058102607727
0.007678571423249585,0.0055486542172729966,0.056838773,0.9090215563774109
0.007794553813125406,0.005608467571437359,0.057795417,0.9079740047454834
0.008186681950021358,0.005516276136040688,0.056635767,0.9096940755844116
0.008179272835453352,0.005498612951487303,0.056548778,0.9099979996681213
0.00718553215708761,0.005470254085958004,0.056174506,0.9108774065971375
0.008055941423489935,0.005611144099384546,0.057107978,0.9081746935844421
0.007602823366011892,0.005531943961977958,0.0570112,0.9095913171768188
0.00781744776204938,0.0055681105703115465,0.05688664,0.9086547493934631
0.008934836524228254,0.005480956006795168,0.05645016,0.9104995727539062
0.008129883291465896,0.005512994388118387,0.055903193,0.9096489548683167
0.008330448685834805,0.005594378057867289,0.056709416,0.9081602692604065
0.008190037194816839,0.005515789426863193,0.05689533,0.9097305536270142
0.007597952238505795,0.005595722096040845,0.057909954,0.908261239528656
0.007418836999152388,0.005507472064346075,0.05655267,0.9099583625793457
0.007949452647673232,0.0056394980289042,0.05778436,0.9073501825332642
0.007853470077472073,0.0056156194768846035,0.057194613,0.907808244228363
0.007290219089814595,0.005538458796218037,0.05636477,0.9092317223548889
0.007003469082216422,0.005578249413520098,0.05719096,0.9085201025009155
