train_loss,val_loss
0.00434550537043661,0.00957869322291494
0.00434226564503279,0.00957568959728433
0.00433917350010149,0.00957348211046743
0.00433596034950542,0.00957226659718338
0.00433225155002727,0.00956930084203843
0.00432813375764482,0.00956928125875382
0.00432445406361118,0.00956468945535046
0.00432130645743377,0.0095623058096205
0.00431853629239521,0.0095606909464684
0.00431491146507027,0.00955856161598443
0.00430832855717682,0.0095550009456842
0.00430567398784017,0.00955385597092079
0.00430262569348238,0.00955130858021349
0.00429931715327507,0.0095480900646493
0.00429526477390277,0.00954552777159865
0.00429220731405411,0.0095436882663775
0.00428771016489649,0.00954148202422062
0.00428533920556672,0.00953875255127632
0.00428160344477742,0.00953711092704789
0.00427875741853147,0.00953538997703607
0.00427548661061433,0.00953433888286981
0.00427236216750461,0.00953136722746988
0.00426838102210357,0.00952895402657386
0.00426499627992417,0.0095267072166319
0.00426162967107697,0.00952564111363463
0.00425846207766548,0.0095233591627187
0.00425581902079857,0.0095208096824975
0.00425151532753865,0.00951616102714535
0.00424756162944385,0.0095144603265063
0.00424468416521014,0.00951338785535244
0.0042403949881947,0.00950854096799902
0.00423840166340852,0.00950656513907008
0.00423353864592882,0.00950526320126132
0.00423088327943396,0.00950381110382023
0.00422734057945792,0.00950192126013899
0.00422427867448175,0.00949849843908523
0.00421988033279522,0.0094942287542155
0.00421598498402237,0.00949115870575111
0.00421342136826554,0.00949061759553142
0.00421147794171426,0.00948963602658466
0.00420857606489762,0.00948753948815817
0.00420398894246022,0.00948578849215057
0.00419984643531173,0.0094838342463055
0.00419554601864726,0.00947986673651277
0.00419335259743138,0.00947942485773692
0.00419003641574691,0.00947775200770302
0.00418560418862547,0.00947579497358457
0.00418327092094056,0.00947302723401002
0.00418034119955215,0.0094716945944997
0.00417917118000433,0.00947229743538895
0.00417501601582831,0.00947149522721106
0.00417203747086903,0.00946936133749307
0.00416982317443877,0.00946857532781029
0.00416765708794908,0.00946682390537973
0.00416399120758438,0.00946566972526667
0.00415866409507823,0.00946514663735046
0.00415696341159072,0.00946421371349933
0.00415240880265122,0.009461320100442
0.00415070175350305,0.00945866353600065
0.0041489270929067,0.00945747949954245
0.00414669819857389,0.0094567102263326
0.00414319964332851,0.00945407437489934
0.00414056833160727,0.00945105595717514
0.00413835582019951,0.00944971969632971
0.00413631708737345,0.00944696506823678
0.00413436147301402,0.00944559876414131
0.004131316275516,0.00944547828953531
0.00412831866975476,0.00944416882606206
0.00412645054470604,0.00944291925249963
0.00412436234789136,0.00944333007888655
0.0041213695198401,0.00944079509129239
0.00411916143871608,0.00943885545670299
0.00411528615480251,0.00943675965886172
0.00411088682048935,0.00943419446968709
0.00410914855520777,0.00943335667682121
0.0041070311396698,0.00943134735762373
0.00410396606531552,0.0094285858907928
0.00410025118581525,0.00942588405887289
0.00409752356590272,0.0094240256396504
0.00409411687617265,0.00942174585911984
0.00409003378850786,0.00942029859896207
0.00408746260703181,0.00941791616887052
0.00408453979324518,0.00941513203974287
0.00408006671251502,0.00941287061276597
0.00407751532584534,0.0094120353162942
0.00407448471737552,0.00941002629399503
0.00407240093409485,0.00940945945328932
0.00406963936173275,0.00940823268314739
0.00406775294519928,0.00940778657047958
0.00406517208672103,0.00940731897711751
0.00406269728070139,0.0094075667969707
0.00406080385880717,0.00940692151091533
0.00405609616231851,0.00940474910959841
0.00405364579575309,0.00940456763355417
0.00405120227657565,0.00940411291343008
0.00404882143822667,0.00940302271166732
0.00404627275492907,0.00940162294442524
0.00404468441402994,0.0094024993814637
0.00404282016055211,0.00939999155049243
0.00403977474412433,0.00939867790992896
0.00403808964005636,0.00939766364509957
0.00403592233099937,0.00939737253970567
0.00403410496477859,0.00939661093771337
0.00403046911910817,0.00939697810000865
0.0040279502071136,0.00939694755546905
0.0040243472626303,0.00939484553894335
0.00402171890154866,0.00939326341499078
0.00401931628269468,0.00939328817108907
0.00401836087651735,0.00939178716700832
0.00401682275682252,0.00939182989652812
0.00401375955120998,0.00938868882442248
0.00401128722084979,0.00938760499345794
0.00400957374110025,0.00938492376696252
0.00400769109446375,0.00938345701274965
